|id|site_id|title|price|sale_price|currency_id|available_quantity|sold_quantity|buying_mode|listing_type_id|stop_time|condition|permalink|thumbnail|accepts_mercadopago|attributes|original_price|category_id|official_store_id|domain_id|catalog_product_id|tags|order_backend|seller.id|seller.permalink|seller.registration_date|seller.car_dealer|seller.real_estate_agency|seller.tags|installments.quantity|installments.amount|installments.rate|installments.currency_id|address.state_id|address.state_name|address.city_id|address.city_name|shipping.free_shipping|shipping.mode|shipping.tags|shipping.logistic_type|shipping.store_pick_up|seller_address.id|seller_address.comment|seller_address.address_line|seller_address.zip_code|seller_address.country.id|seller_address.country.name|seller_address.state.id|seller_address.state.name|seller_address.city.id|seller_address.city.name|seller_address.latitude|seller_address.longitude|differential_pricing.id|sub_cat|installments|prices
39|MCO573913842|MCO|Televisor Intec Int5014k Smart 4k Wifi Garantía De 1 Año|1205000||COP|1|5|buy_it_now|gold_special|2040-07-26T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-573913842-televisor-intec-int5014k-smart-4k-wifi-garantia-de-1-ano-_JM|http://mco-s1-p.mlstatic.com/914237-MCO42955161731_072020-I.jpg|True|[{'values': [{'id': None, 'name': 'INT5014K', 'struct': None, 'source': 6808261514773724}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'value_name': 'INT5014K', 'name': 'Modelo alfanumérico', 'value_id': None, 'value_struct': None, 'id': 'ALPHANUMERIC_MODEL'}, {'value_id': None, 'value_struct': None, 'values': [{'struct': None, 'source': 6808261514773724, 'id': None, 'name': 'Intec'}], 'id': 'BRAND', 'name': 'Marca', 'value_name': 'Intec', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 6808261514773724}, {'name': 'Condición del ítem', 'value_id': '2230284', 'value_struct': None, 'values': [{'struct': None, 'source': 6808261514773724, 'id': '2230284', 'name': 'Nuevo'}], 'attribute_group_id': 'OTHERS', 'source': 6808261514773724, 'id': 'ITEM_CONDITION', 'value_name': 'Nuevo', 'attribute_group_name': 'Otros'}, {'name': 'Línea', 'value_id': None, 'value_struct': None, 'values': [{'name': 'TELEVISORES', 'struct': None, 'source': 6808261514773724, 'id': None}], 'attribute_group_id': 'OTHERS', 'id': 'LINE', 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'value_name': 'TELEVISORES'}, {'name': 'Modelo', 'value_id': None, 'value_name': 'INT5014K', 'values': [{'name': 'INT5014K', 'struct': None, 'source': 6808261514773724, 'id': None}], 'attribute_group_name': 'Otros', 'id': 'MODEL', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'source': 6808261514773724}]|1500000.0|MCO14903|845.0|MCO-TELEVISIONS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|40|617781358|||False|False||36.0|33472.22|0.0|COP|CO-DC|Bogotá D.C.|TUNPQ1NBTjkyOTU1|Santa Fe|True|me2|['mandatory_free_shipping']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ1NBTjkyOTU1|Santa Fe||||televisions||
40|MCO586839925|MCO|Televisor Monitor Nia 26 Pulgadas Tdt Vga Hdmi Rca Video|419900||COP|1|5|buy_it_now|gold_special|2040-09-30T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-586839925-televisor-monitor-nia-26-pulgadas-tdt-vga-hdmi-rca-video-_JM|http://mco-s2-p.mlstatic.com/600543-MCO43676561195_102020-I.jpg|True|"[{'source': 377188858949192, 'name': 'Modelo alfanumérico', 'value_struct': None, 'values': [{'id': '-1', 'name': None, 'struct': None, 'source': 377188858949192}], 'attribute_group_name': 'Otros', 'id': 'ALPHANUMERIC_MODEL', 'value_id': '-1', 'value_name': None, 'attribute_group_id': 'OTHERS'}, {'value_id': '8858471', 'value_struct': None, 'values': [{'id': '8858471', 'name': 'NIA', 'struct': None, 'source': 377188858949192}], 'id': 'BRAND', 'value_name': 'NIA', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 377188858949192, 'name': 'Marca'}, {'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_name': 'Otros', 'source': 1, 'id': 'ITEM_CONDITION', 'value_struct': None, 'values': [{'source': 1, 'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'attribute_group_id': 'OTHERS'}, {'value_id': '-1', 'value_name': None, 'values': [{'id': '-1', 'name': None, 'struct': None, 'source': 377188858949192}], 'attribute_group_id': 'OTHERS', 'source': 377188858949192, 'id': 'LINE', 'name': 'Línea', 'value_struct': None, 'attribute_group_name': 'Otros'}, {'name': 'Modelo', 'value_id': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 377188858949192, 'id': 'MODEL', 'value_name': '26 TV Monitor', 'value_struct': None, 'values': [{'id': None, 'name': '26"" TV Monitor', 'struct': None, 'source': 377188858949192}]}]"||MCO14903||MCO-TELEVISIONS||['good_quality_thumbnail', 'incomplete_technical_specs', 'good_quality_picture', 'immediate_payment', 'cart_eligible']|41|61678362|||False|False||36.0|11663.89|0.0|COP|CO-DC|Bogotá D.C.|TUNPQ01BUjU5NzU1|Martires|True|me2|['self_service_out', 'mandatory_free_shipping']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ01BUjU5NzU1|Martires||||televisions||
41|MCO570786107|MCO|Televisor Samsung 50 Pulgadas 4k Crystal Tu8000 2020|1799900||COP|1|5|buy_it_now|gold_special|2040-07-09T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-570786107-televisor-samsung-50-pulgadas-4k-crystal-tu8000-2020-_JM|http://mco-s2-p.mlstatic.com/728396-MCO42665906949_072020-I.jpg|True|[{'source': 4709228965570453, 'id': 'ALPHANUMERIC_MODEL', 'name': 'Modelo alfanumérico', 'value_id': '8936076', 'value_name': 'UN50TU8000KXZL', 'values': [{'source': 4709228965570453, 'id': '8936076', 'name': 'UN50TU8000KXZL', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None}, {'id': 'BRAND', 'values': [{'id': '206', 'name': 'Samsung', 'struct': None, 'source': 6808261514773724}], 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'name': 'Marca', 'value_id': '206', 'value_name': 'Samsung', 'value_struct': None, 'attribute_group_id': 'OTHERS'}, {'value_struct': None, 'attribute_group_name': 'Otros', 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'values': [{'source': 6808261514773724, 'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'attribute_group_id': 'OTHERS', 'source': 6808261514773724}, {'value_name': 'Series 8', 'values': [{'id': '106912', 'name': 'Series 8', 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'id': 'LINE', 'name': 'Línea', 'value_id': '106912', 'value_struct': None}, {'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 4709228965570453, 'name': 'Potencia máxima de los parlantes', 'value_name': '20 W', 'value_struct': {'number': 20, 'unit': 'W'}, 'values': [{'source': 4709228965570453, 'id': '999591', 'name': '20 W', 'struct': {'number': 20, 'unit': 'W'}}], 'id': 'MAX_SPEAKERS_POWER', 'value_id': '999591'}, {'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'value_name': 'TU8000', 'value_struct': None, 'values': [{'id': None, 'name': 'TU8000', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724}, {'value_struct': {'unit': 'kg', 'number': 11.4}, 'values': [{'id': '1072426', 'name': '11.4 kg', 'struct': {'number': 11.4, 'unit': 'kg'}, 'source': 1183438784296846}], 'source': 1183438784296846, 'id': 'WEIGHT', 'name': 'Peso', 'value_id': '1072426', 'value_name': '11.4 kg', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}]||MCO14903||MCO-TELEVISIONS|MCO16058183|['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']|42|98845539|||False|False||36.0|49997.22|0.0|COP|CO-SAN|Santander|TUNPQ0JVQzkzMTE4|Bucaramanga|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-SAN|Santander|TUNPQ0JVQzkzMTE4|Bucaramanga||||televisions||
42|MCO494888110|MCO|Televisor Samsung 32  Hd Smart Tv Un32j4290akxzl|949900||COP|1|25|buy_it_now|gold_special|2038-11-21T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-494888110-televisor-samsung-32-hd-smart-tv-un32j4290akxzl-_JM|http://mco-s1-p.mlstatic.com/852990-MCO42796947882_072020-I.jpg|True|[{'attribute_group_id': 'OTHERS', 'source': 1000427007642219, 'id': 'ALPHANUMERIC_MODEL', 'name': 'Modelo alfanumérico', 'value_id': '9770020', 'value_name': 'UN32J4290AKXZL', 'value_struct': None, 'values': [{'id': '9770020', 'name': 'UN32J4290AKXZL', 'struct': None, 'source': 1000427007642219}], 'attribute_group_name': 'Otros'}, {'name': 'Marca', 'value_id': '206', 'attribute_group_name': 'Otros', 'values': [{'id': '206', 'name': 'Samsung', 'struct': None, 'source': 1}], 'attribute_group_id': 'OTHERS', 'source': 1, 'id': 'BRAND', 'value_name': 'Samsung', 'value_struct': None}, {'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 1, 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'values': [{'source': 1, 'id': '2230284', 'name': 'Nuevo', 'struct': None}]}, {'name': 'Línea', 'value_name': 'Series 4', 'value_struct': None, 'values': [{'id': '106915', 'name': 'Series 4', 'struct': None, 'source': 3376461333454861}], 'source': 3376461333454861, 'id': 'LINE', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_id': '106915'}, {'value_name': '10 W', 'attribute_group_name': 'Otros', 'source': 4709228965570453, 'id': 'MAX_SPEAKERS_POWER', 'name': 'Potencia máxima de los parlantes', 'value_id': '999578', 'value_struct': {'number': 10, 'unit': 'W'}, 'values': [{'id': '999578', 'name': '10 W', 'struct': {'number': 10, 'unit': 'W'}, 'source': 4709228965570453}], 'attribute_group_id': 'OTHERS'}, {'value_id': '8681363', 'values': [{'name': 'UN32T4300', 'struct': None, 'source': 3376461333454861, 'id': '8681363'}], 'source': 3376461333454861, 'id': 'MODEL', 'name': 'Modelo', 'value_name': 'UN32T4300', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'value_struct': {'number': 4, 'unit': 'kg'}, 'attribute_group_id': 'OTHERS', 'source': 1183438784296846, 'name': 'Peso', 'value_id': '946917', 'value_name': '4 kg', 'values': [{'struct': {'number': 4, 'unit': 'kg'}, 'source': 1183438784296846, 'id': '946917', 'name': '4 kg'}], 'attribute_group_name': 'Otros', 'id': 'WEIGHT'}]||MCO14903||MCO-TELEVISIONS|MCO17322511|['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']|43|98845539|||False|False||36.0|26386.11|0.0|COP|CO-SAN|Santander|TUNPQ0JVQzkzMTE4|Bucaramanga|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-SAN|Santander|TUNPQ0JVQzkzMTE4|Bucaramanga||||televisions||
43|MCO577766256|MCO|Televisor Samsung 43'' Full Hd Smart Tv - Un43t5300akxz|1219900||COP|1|5|buy_it_now|gold_special|2040-08-13T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-577766256-televisor-samsung-43-full-hd-smart-tv-un43t5300akxz-_JM|http://mco-s1-p.mlstatic.com/951992-MCO43197130815_082020-I.jpg|True|[{'id': 'ALPHANUMERIC_MODEL', 'name': 'Modelo alfanumérico', 'value_id': '9251517', 'value_name': 'UN43T5300AKXZL', 'value_struct': None, 'attribute_group_name': 'Otros', 'values': [{'id': '9251517', 'name': 'UN43T5300AKXZL', 'struct': None, 'source': 4709228965570453}], 'attribute_group_id': 'OTHERS', 'source': 4709228965570453}, {'id': 'BRAND', 'value_name': 'Samsung', 'values': [{'id': '206', 'name': 'Samsung', 'struct': None, 'source': 8492822877720875}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'name': 'Marca', 'value_id': '206', 'value_struct': None, 'source': 8492822877720875}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 1, 'value_name': 'Nuevo', 'value_struct': None, 'values': [{'source': 1, 'id': '2230284', 'name': 'Nuevo', 'struct': None}]}, {'id': 'LINE', 'name': 'Línea', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_id': '90', 'value_name': 'Series 5', 'value_struct': None, 'values': [{'id': '90', 'name': 'Series 5', 'struct': None, 'source': 4709228965570453}], 'source': 4709228965570453}, {'name': 'Potencia máxima de los parlantes', 'value_id': '999591', 'values': [{'source': 4709228965570453, 'id': '999591', 'name': '20 W', 'struct': {'number': 20, 'unit': 'W'}}], 'attribute_group_id': 'OTHERS', 'source': 4709228965570453, 'id': 'MAX_SPEAKERS_POWER', 'value_name': '20 W', 'value_struct': {'number': 20, 'unit': 'W'}, 'attribute_group_name': 'Otros'}, {'attribute_group_name': 'Otros', 'source': 4709228965570453, 'id': 'MODEL', 'name': 'Modelo', 'value_name': 'UN43T5300A', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'value_id': '8683382', 'values': [{'id': '8683382', 'name': 'UN43T5300A', 'struct': None, 'source': 4709228965570453}]}, {'name': 'Peso', 'values': [{'source': 4709228965570453, 'id': '946973', 'name': '8 kg', 'struct': {'number': 8, 'unit': 'kg'}}], 'attribute_group_name': 'Otros', 'id': 'WEIGHT', 'value_name': '8 kg', 'value_struct': {'number': 8, 'unit': 'kg'}, 'attribute_group_id': 'OTHERS', 'source': 4709228965570453, 'value_id': '946973'}]|2289000.0|MCO14903|153.0|MCO-TELEVISIONS|MCO16268388|['incomplete_technical_specs', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|44|235708429|||False|False||36.0|33886.11|0.0|COP|CO-DC|Bogotá D.C.|TUNPQ0ZPTjcyNzAz|Fontibón|True|me2|['mandatory_free_shipping']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0ZPTjcyNzAz|Fontibón||||televisions||
44|MCO557059868|MCO|Televisor Hyundai 32 Pulgadas Hd Smart - Hyled3243nim|739900||COP|1|250|buy_it_now|gold_special|2040-03-16T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-557059868-televisor-hyundai-32-pulgadas-hd-smart-hyled3243nim-_JM|http://mco-s1-p.mlstatic.com/968398-MCO41197965618_032020-I.jpg|True|[{'value_id': '1089', 'value_name': 'Hyundai', 'value_struct': None, 'source': 2860837171021627, 'name': 'Marca', 'values': [{'id': '1089', 'name': 'Hyundai', 'struct': None, 'source': 2860837171021627}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'BRAND'}, {'id': 'ITEM_CONDITION', 'attribute_group_id': 'OTHERS', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 2860837171021627}], 'attribute_group_name': 'Otros', 'source': 2860837171021627}, {'name': 'Modelo', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'id': 'MODEL', 'value_name': 'HYLED3243NIM', 'values': [{'id': '9615130', 'name': 'HYLED3243NIM', 'struct': None, 'source': 2860837171021627}], 'attribute_group_name': 'Otros', 'source': 2860837171021627, 'value_id': '9615130'}]|1057900.0|MCO14903|1064.0|MCO-TELEVISIONS|MCO16656699|['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|45|244782814|||False|False||36.0|20552.78|0.0|COP|CO-RIS|Risaralda|TUNPQ1BFUmMwMjJk|Pereira|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-RIS|Risaralda|TUNPQ1BFUmMwMjJk|Pereira||||televisions||
45|MCO535443377|MCO|Televisor LG 65um7400 4k Smarttv 65p Bluetooth Hdr Ips 2019|2399900||COP|1|5|buy_it_now|gold_special|2039-09-21T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-535443377-televisor-lg-65um7400-4k-smarttv-65p-bluetooth-hdr-ips-2019-_JM|http://mco-s2-p.mlstatic.com/758974-MCO29069490386_122018-I.jpg|True|[{'id': 'ALPHANUMERIC_MODEL', 'name': 'Modelo alfanumérico', 'value_id': '9615394', 'value_name': '65UM7400PDA', 'attribute_group_id': 'OTHERS', 'value_struct': None, 'values': [{'struct': None, 'source': 4709228965570453, 'id': '9615394', 'name': '65UM7400PDA'}], 'attribute_group_name': 'Otros', 'source': 4709228965570453}, {'attribute_group_name': 'Otros', 'id': 'BRAND', 'name': 'Marca', 'value_id': '215', 'value_name': 'LG', 'value_struct': None, 'values': [{'struct': None, 'source': 8342579661593500, 'id': '215', 'name': 'LG'}], 'attribute_group_id': 'OTHERS', 'source': 8342579661593500}, {'value_id': '2230284', 'values': [{'struct': None, 'source': 8342579661593500, 'id': '2230284', 'name': 'Nuevo'}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 8342579661593500, 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_name': 'Nuevo', 'value_struct': None}, {'name': 'Línea', 'value_id': '7101090', 'value_name': 'AI ThinQ', 'values': [{'id': '7101090', 'name': 'AI ThinQ', 'struct': None, 'source': 4709228965570453}], 'source': 4709228965570453, 'id': 'LINE', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'name': 'Modelo', 'values': [{'name': '65UM7400', 'struct': None, 'source': 8342579661593500, 'id': '9615395'}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'MODEL', 'value_id': '9615395', 'value_name': '65UM7400', 'value_struct': None, 'source': 8342579661593500}]|3499900.0|MCO14903||MCO-TELEVISIONS|MCO16656840|['good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible']|46|8019088|||False|False||36.0|66663.89|0.0|COP|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín||||televisions||
46|MCO595058981|MCO|Televisor Exclusiv 43  Fhd Smart Tv El43f2fsm|1129900||COP|1|5|buy_it_now|gold_special|2040-11-12T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-595058981-televisor-exclusiv-43-fhd-smart-tv-el43f2fsm-_JM|http://mco-s2-p.mlstatic.com/909391-MCO44100219588_112020-I.jpg|True|[{'id': 'BRAND', 'value_id': '9236194', 'values': [{'name': 'Exclusiv', 'struct': None, 'source': 3039037873642762, 'id': '9236194'}], 'attribute_group_id': 'OTHERS', 'source': 3039037873642762, 'name': 'Marca', 'value_name': 'Exclusiv', 'value_struct': None, 'attribute_group_name': 'Otros'}, {'name': 'Condición del ítem', 'value_name': 'Nuevo', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3039037873642762}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'ITEM_CONDITION', 'value_id': '2230284', 'source': 3039037873642762}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '9236184', 'value_name': 'EL43F2FSM', 'values': [{'source': 3039037873642762, 'id': '9236184', 'name': 'EL43F2FSM', 'struct': None}], 'attribute_group_id': 'OTHERS', 'value_struct': None, 'attribute_group_name': 'Otros', 'source': 3039037873642762}, {'value_struct': {'unit': 'kg', 'number': 10}, 'attribute_group_id': 'OTHERS', 'source': 3039037873642762, 'id': 'WEIGHT', 'name': 'Peso', 'value_id': None, 'value_name': '10 kg', 'values': [{'struct': {'unit': 'kg', 'number': 10}, 'source': 3039037873642762, 'id': None, 'name': '10 kg'}], 'attribute_group_name': 'Otros'}]||MCO14903|23.0|MCO-TELEVISIONS|MCO16265708|['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']|47|174599016|||False|False||36.0|31386.11|0.0|COP|CO-DC|Bogotá D.C.|TUNPQ0NBTjU1NTU5|La Candelaria|True|me2|['mandatory_free_shipping']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0NBTjU1NTU5|La Candelaria||||televisions||
47|MCO590794104|MCO|Televisor 43 Pulgadas Caixun 4k Smart Tdt Modelo 2020|929000||COP|1|5|buy_it_now|gold_special|2040-12-28T06:19:57.000Z|new|https://articulo.mercadolibre.com.co/MCO-590794104-televisor-43-pulgadas-caixun-4k-smart-tdt-modelo-2020-_JM|http://mco-s1-p.mlstatic.com/760796-MCO43830943051_102020-I.jpg|True|[{'value_struct': None, 'values': [{'source': 7092, 'id': None, 'name': 'CX43P28USM', 'struct': None}], 'attribute_group_name': 'Otros', 'id': 'ALPHANUMERIC_MODEL', 'name': 'Modelo alfanumérico', 'value_id': None, 'value_name': 'CX43P28USM', 'attribute_group_id': 'OTHERS', 'source': 7092}, {'value_struct': None, 'values': [{'source': 7092, 'id': '8930712', 'name': 'Caixun', 'struct': None}], 'attribute_group_id': 'OTHERS', 'source': 7092, 'id': 'BRAND', 'value_id': '8930712', 'value_name': 'Caixun', 'attribute_group_name': 'Otros', 'name': 'Marca'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 7092}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 7092}, {'id': 'LINE', 'name': 'Línea', 'value_name': 'Caixun', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'source': 7092, 'value_id': None, 'values': [{'id': None, 'name': 'Caixun', 'struct': None, 'source': 7092}], 'attribute_group_name': 'Otros'}, {'id': 'MODEL', 'value_id': '9697364', 'value_name': 'CX43P28USM', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'source': 7092, 'name': 'Modelo', 'values': [{'id': '9697364', 'name': 'CX43P28USM', 'struct': None, 'source': 7092}], 'attribute_group_name': 'Otros'}]||MCO14903||MCO-TELEVISIONS|MCO16951576|['good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']|48|258548547|||False|False||36.0|25805.56|0.0|COP|CO-SAN|Santander|TUNPQ0JVQzkzMTE4|Bucaramanga|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-SAN|Santander|TUNPQ0JVQzkzMTE4|Bucaramanga||||televisions||
48|MCO579705743|MCO|Televisor Challenger 32  80cm Led 32tl48 Netflix Tv Hd T2|818900||COP|1|5|buy_it_now|gold_special|2040-08-23T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-579705743-televisor-challenger-32-80cm-led-32tl48-netflix-tv-hd-t2-_JM|http://mco-s2-p.mlstatic.com/755364-MCO43300802826_082020-I.jpg|True|[{'value_name': '32TL48', 'value_struct': None, 'values': [{'id': None, 'name': '32TL48', 'struct': None, 'source': 3376461333454861}], 'source': 3376461333454861, 'attribute_group_name': 'Otros', 'id': 'ALPHANUMERIC_MODEL', 'name': 'Modelo alfanumérico', 'value_id': None, 'attribute_group_id': 'OTHERS'}, {'id': 'BRAND', 'values': [{'id': '12316', 'name': 'Challenger', 'struct': None, 'source': 4954751883138633}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'name': 'Marca', 'value_id': '12316', 'value_name': 'Challenger', 'value_struct': None, 'source': 4954751883138633}, {'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 4954751883138633}], 'attribute_group_name': 'Otros', 'source': 4954751883138633, 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS'}, {'id': 'LINE', 'name': 'Línea', 'value_struct': None, 'source': 3376461333454861, 'attribute_group_name': 'Otros', 'value_id': '8936069', 'value_name': 'Series DVBT2', 'values': [{'id': '8936069', 'name': 'Series DVBT2', 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS'}, {'source': 4954751883138633, 'values': [{'id': None, 'name': '18.83248.20', 'struct': None, 'source': 4954751883138633}], 'attribute_group_id': 'OTHERS', 'value_id': None, 'value_name': '18.83248.20', 'value_struct': None, 'attribute_group_name': 'Otros', 'id': 'MODEL', 'name': 'Modelo'}]||MCO14903|663.0|MCO-TELEVISIONS|MCO17320088|['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|49|355766067|||False|False||36.0|22747.22|0.0|COP|CO-BOY|Boyaca|TUNPQ1RVTjFhNDk0|Tunja|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-BOY|Boyaca|TUNPQ1RVTjFhNDk0|Tunja||||televisions||
