|id|site_id|title|price|sale_price|currency_id|available_quantity|sold_quantity|buying_mode|listing_type_id|stop_time|condition|permalink|thumbnail|accepts_mercadopago|attributes|original_price|category_id|official_store_id|domain_id|catalog_product_id|tags|order_backend|seller.id|seller.permalink|seller.registration_date|seller.car_dealer|seller.real_estate_agency|seller.tags|installments.quantity|installments.amount|installments.rate|installments.currency_id|address.state_id|address.state_name|address.city_id|address.city_name|shipping.free_shipping|shipping.mode|shipping.tags|shipping.logistic_type|shipping.store_pick_up|seller_address.id|seller_address.comment|seller_address.address_line|seller_address.zip_code|seller_address.country.id|seller_address.country.name|seller_address.state.id|seller_address.state.name|seller_address.city.id|seller_address.city.name|seller_address.latitude|seller_address.longitude|differential_pricing.id|sub_cat|installments|prices
124|MCO446441593|MCO|Lampara Video Beam  Panasonic Et-laf100 Ptf100ntu Original|648000||COP|1|2|buy_it_now|gold_pro|2037-06-29T19:17:09.000Z|new|https://articulo.mercadolibre.com.co/MCO-446441593-lampara-video-beam-panasonic-et-laf100-ptf100ntu-original-_JM|http://mco-s2-p.mlstatic.com/834036-MCO31938042083_082019-I.jpg|True|[{'value_struct': None, 'values': [{'struct': None, 'source': 3376461333454861, 'id': '8', 'name': 'Panasonic'}], 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'id': 'BRAND', 'name': 'Marca', 'value_id': '8', 'value_name': 'Panasonic', 'attribute_group_id': 'OTHERS'}, {'id': 'ITEM_CONDITION', 'attribute_group_name': 'Otros', 'source': None, 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': None}], 'attribute_group_id': 'OTHERS', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo'}, {'name': 'Modelo', 'value_id': None, 'value_name': 'et laf100', 'source': 3376461333454861, 'id': 'MODEL', 'value_struct': None, 'values': [{'name': 'et laf100', 'struct': None, 'source': 3376461333454861, 'id': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}]||MCO419949||MCO-PROJECTOR_LAMPS||['good_quality_picture', 'good_quality_thumbnail', 'dragged_bids_and_visits', 'immediate_payment', 'cart_eligible']|25|58355399|||False|False||12.0|54000.0|0.0|COP|CO-DC|Bogotá D.C.|TUNPQ1BVRTg0NTU0|Puente Aranda|True|me2|['mandatory_free_shipping']|xd_drop_off|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ1BVRTg0NTU0|Puente Aranda|||33602181.0|screens||
125|MCO454206554|MCO|Pantalla Telon De Proyección Pared Manual 280x210 Epson|505223||COP|1|5|buy_it_now|gold_special|2037-08-09T14:49:26.000Z|new|https://articulo.mercadolibre.com.co/MCO-454206554-pantalla-telon-de-proyeccion-pared-manual-280x210-epson-_JM|http://mco-s1-p.mlstatic.com/986616-MCO40682621198_022020-I.jpg|True|[{'value_name': 'Cinex', 'values': [{'source': 3376461333454861, 'id': None, 'name': 'Cinex', 'struct': None}], 'source': 3376461333454861, 'id': 'BRAND', 'value_id': None, 'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'name': 'Marca'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_name': 'Nuevo', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 5689318823430110}], 'attribute_group_id': 'OTHERS', 'source': 5689318823430110, 'value_id': '2230284', 'attribute_group_name': 'Otros'}, {'name': 'Modelo', 'attribute_group_name': 'Otros', 'id': 'MODEL', 'value_id': None, 'value_name': 'Manual', 'value_struct': None, 'values': [{'id': None, 'name': 'Manual', 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS', 'source': 3376461333454861}]||MCO11897||MCO-PROJECTOR_SCREENS||['good_quality_picture', 'good_quality_thumbnail', 'dragged_bids_and_visits', 'immediate_payment', 'cart_eligible']|26|238749199|||False|False||36.0|14033.97|0.0|COP|CO-DC|Bogotá D.C.|TUNPQ0NIQTk2OTI1|Chapinero|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0NIQTk2OTI1|Chapinero||||screens||
126|MCO582150020|MCO|Proyector Viewsonic Pa502s|1340000||COP|1|1|buy_it_now|gold_special|2040-09-06T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-582150020-proyector-viewsonic-pa502s-_JM|http://mco-s1-p.mlstatic.com/924021-MCO43439844071_092020-I.jpg|True|[{'value_id': '20170', 'value_name': 'ViewSonic', 'values': [{'source': 6808261514773724, 'id': '20170', 'name': 'ViewSonic', 'struct': None}], 'source': 6808261514773724, 'id': 'BRAND', 'name': 'Marca', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'value_id': '2230284', 'value_name': 'Nuevo', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'attribute_group_id': 'OTHERS', 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'attribute_group_name': 'Otros', 'source': 6808261514773724}, {'value_struct': None, 'values': [{'id': None, 'name': 'PA502s', 'struct': None, 'source': 6808261514773724}], 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'name': 'Modelo', 'value_id': None, 'value_name': 'PA502s', 'id': 'MODEL', 'attribute_group_id': 'OTHERS'}]||MCO11889||MCO-PROJECTORS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|27|182120222|||False|False||36.0|37222.22|0.0|COP|CO-DC|Bogotá D.C.|TUNPQ0JBUjEyNTcx|Barrios Unidos|True|me2|['self_service_out', 'mandatory_free_shipping']|xd_drop_off|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0JBUjEyNTcx|Barrios Unidos||||screens||
127|MCO578955071|MCO|Proyector Led Video Beam 1500 Lumens Full Hd Brightside |442000||COP|1|3|buy_it_now|gold_pro|2041-01-08T18:13:03.000Z|new|https://articulo.mercadolibre.com.co/MCO-578955071-proyector-led-video-beam-1500-lumens-full-hd-brightside-_JM|http://mco-s2-p.mlstatic.com/699948-MCO43258166430_082020-I.jpg|True|[{'name': 'Marca', 'value_id': None, 'value_name': 'Brightside', 'value_struct': None, 'values': [{'source': 3045741222775799, 'id': None, 'name': 'Brightside', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'BRAND', 'source': 3045741222775799}, {'values': [{'source': 3045741222775799, 'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3045741222775799, 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'value_struct': None}, {'value_id': None, 'value_name': 'BSPJ-001', 'value_struct': None, 'values': [{'id': None, 'name': 'BSPJ-001', 'struct': None, 'source': 3045741222775799}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3045741222775799, 'id': 'MODEL', 'name': 'Modelo'}]||MCO11889||MCO-PROJECTORS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|28|119086936|||False|False||12.0|36833.33|0.0|COP|CO-VAC|Valle Del Cauca|TUNPQ0NBTDYyZDA0|Cali|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-VAC|Valle Del Cauca|TUNPQ0NBTDYyZDA0|Cali|||33602181.0|screens||
128|MCO595166863|MCO|Proyector Led Wimius K2 5500 Lm Nativo Hd 720p Wifi Zoom 75%|799900||COP|1|1|buy_it_now|gold_special|2040-11-12T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-595166863-proyector-led-wimius-k2-5500-lm-nativo-hd-720p-wifi-zoom-75-_JM|http://mco-s2-p.mlstatic.com/986838-MCO44105988844_112020-I.jpg|True|[{'values': [{'id': None, 'name': 'WIMIUS', 'struct': None, 'source': 6808261514773724}], 'attribute_group_id': 'OTHERS', 'source': 6808261514773724, 'id': 'BRAND', 'name': 'Marca', 'value_id': None, 'value_name': 'WIMIUS', 'value_struct': None, 'attribute_group_name': 'Otros'}, {'attribute_group_name': 'Otros', 'name': 'Condición del ítem', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'values': [{'name': 'Nuevo', 'struct': None, 'source': 6808261514773724, 'id': '2230284'}], 'source': 6808261514773724, 'id': 'ITEM_CONDITION', 'value_id': '2230284', 'value_name': 'Nuevo'}, {'values': [{'name': 'K2', 'struct': None, 'source': 6808261514773724, 'id': None}], 'attribute_group_name': 'Otros', 'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'source': 6808261514773724, 'value_name': 'K2', 'value_struct': None, 'attribute_group_id': 'OTHERS'}, {'source': 1183438784296846, 'name': 'Peso', 'value_name': '1.54 kg', 'value_struct': {'number': 1.54, 'unit': 'kg'}, 'values': [{'source': 1183438784296846, 'id': '7061026', 'name': '1.54 kg', 'struct': {'number': 1.54, 'unit': 'kg'}}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'WEIGHT', 'value_id': '7061026'}]||MCO11889||MCO-PROJECTORS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|29|42587001|||False|False||36.0|22219.44|0.0|COP|CO-DC|Bogotá D.C.|TUNPQ0VORzkzMTUz|Engativá|True|me2|['self_service_in', 'mandatory_free_shipping']|xd_drop_off|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0VORzkzMTUz|Engativá||||screens||
129|MCO556268755|MCO|Soporte Base Escritorio Móvil Para Monitor Pc 13 17 22 24 27|109900||COP|1|5|buy_it_now|gold_pro|2040-03-08T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-556268755-soporte-base-escritorio-movil-para-monitor-pc-13-17-22-24-27-_JM|http://mco-s2-p.mlstatic.com/636494-MCO41109887467_032020-I.jpg|True|[{'source': 2860837171021627, 'values': [{'struct': None, 'source': 2860837171021627, 'id': None, 'name': 'Sony, Panasonic, LG, Sharp, Samsung, Philips, Hisense, Challenger, kalley, Simply'}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'BRAND', 'name': 'Marca', 'value_id': None, 'value_name': 'Sony, Panasonic, LG, Sharp, Samsung, Philips, Hisense, Challenger, kalley, Simply', 'value_struct': None}, {'name': 'Condición del ítem', 'value_name': 'Nuevo', 'value_struct': None, 'attribute_group_name': 'Otros', 'source': 2860837171021627, 'id': 'ITEM_CONDITION', 'value_id': '2230284', 'values': [{'struct': None, 'source': 2860837171021627, 'id': '2230284', 'name': 'Nuevo'}], 'attribute_group_id': 'OTHERS'}, {'source': 2860837171021627, 'value_id': None, 'value_name': 'ED205AN', 'value_struct': None, 'attribute_group_name': 'Otros', 'id': 'MODEL', 'name': 'Modelo', 'values': [{'id': None, 'name': 'ED205AN', 'struct': None, 'source': 2860837171021627}], 'attribute_group_id': 'OTHERS'}]||MCO419940||MCO-PROJECTOR_MOUNTS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|30|113301889|||False|False||12.0|9158.33|0.0|COP|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|||33602181.0|screens||
130|MCO573392220|MCO|Telon Tripode 200 X 200 Cm Aspecto 1:1 Pantalla Proyector|294000||COP|1|5|buy_it_now|gold_special|2040-07-24T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-573392220-telon-tripode-200-x-200-cm-aspecto-11-pantalla-proyector-_JM|http://mco-s1-p.mlstatic.com/617328-MCO43176956839_082020-I.jpg|True|[{'id': 'BRAND', 'value_id': None, 'value_name': 'I & S', 'value_struct': None, 'attribute_group_name': 'Otros', 'name': 'Marca', 'values': [{'id': None, 'name': 'I & S', 'struct': None, 'source': 2860837171021627}], 'attribute_group_id': 'OTHERS', 'source': 2860837171021627}, {'attribute_group_name': 'Otros', 'source': 2860837171021627, 'name': 'Condición del ítem', 'value_name': 'Nuevo', 'values': [{'source': 2860837171021627, 'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'attribute_group_id': 'OTHERS', 'id': 'ITEM_CONDITION', 'value_id': '2230284', 'value_struct': None}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'value_name': 'TT-20', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': 'TT-20', 'struct': None, 'source': 2860837171021627}], 'attribute_group_id': 'OTHERS', 'source': 2860837171021627}]||MCO11897||MCO-PROJECTOR_SCREENS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment']|31|492184895|||False|False||36.0|8166.67|0.0|COP|CO-DC|Bogotá D.C.|TUNPQ0VORzkzMTUz|Engativá|False|not_specified|['me2_blocked']|not_specified|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0VORzkzMTUz|Engativá||||screens||
131|MCO551476884|MCO|Soporte Tv 37 42 43 49 50 55 58 60 65 Móvil Inclina Con Giro|94400||COP|50|25|buy_it_now|gold_pro|2040-03-13T18:45:05.000Z|new|https://articulo.mercadolibre.com.co/MCO-551476884-soporte-tv-37-42-43-49-50-55-58-60-65-movil-inclina-con-giro-_JM|http://mco-s1-p.mlstatic.com/675732-MCO42871745092_072020-I.jpg|True|[{'name': 'Marca', 'value_id': None, 'value_name': 'Sony, Recco, Caixun, Panasonic, LG, Sharp, Samsung, Philips, Hisense, Challenger, kalley, Simply', 'values': [{'id': None, 'name': 'Sony, Recco, Caixun, Panasonic, LG, Sharp, Samsung, Philips, Hisense, Challenger, kalley, Simply', 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS', 'id': 'BRAND', 'value_struct': None, 'attribute_group_name': 'Otros', 'source': 3376461333454861}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_name': 'Nuevo', 'source': 2860837171021627, 'value_id': '2230284', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 2860837171021627}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'id': 'MODEL', 'value_struct': None, 'values': [{'id': None, 'name': 'L4408', 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS', 'source': 3376461333454861, 'name': 'Modelo', 'value_id': None, 'value_name': 'L4408', 'attribute_group_name': 'Otros'}]||MCO419940||MCO-PROJECTOR_MOUNTS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|32|113301889|||False|False||12.0|7866.67|0.0|COP|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|||33602181.0|screens||
132|MCO515104683|MCO|Proyeccion De Pantalla Marca Klip Xtreme Proyector 145x110|285000||COP|1|1|buy_it_now|gold_special|2040-09-20T21:27:09.000Z|new|https://articulo.mercadolibre.com.co/MCO-515104683-proyeccion-de-pantalla-marca-klip-xtreme-proyector-145x110-_JM|http://mco-s2-p.mlstatic.com/888953-MCO31562837457_072019-I.jpg|True|[{'source': 8492822877720875, 'attribute_group_id': 'OTHERS', 'name': 'Marca', 'value_id': '17661', 'value_name': 'Klip Xtreme', 'value_struct': None, 'values': [{'name': 'Klip Xtreme', 'struct': None, 'source': 8492822877720875, 'id': '17661'}], 'attribute_group_name': 'Otros', 'id': 'BRAND'}, {'value_name': 'Nuevo', 'attribute_group_name': 'Otros', 'source': 1572, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1572}], 'attribute_group_id': 'OTHERS', 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_struct': None}, {'name': 'Modelo', 'value_id': None, 'value_struct': None, 'values': [{'id': None, 'name': 'KPS-301', 'struct': None, 'source': 3376461333454861}], 'attribute_group_name': 'Otros', 'id': 'MODEL', 'value_name': 'KPS-301', 'attribute_group_id': 'OTHERS', 'source': 3376461333454861}, {'attribute_group_name': 'Otros', 'attribute_group_id': 'OTHERS', 'source': 1183438784296846, 'id': 'WEIGHT', 'name': 'Peso', 'value_id': '517220', 'value_name': '5.5 kg', 'value_struct': {'number': 5.5, 'unit': 'kg'}, 'values': [{'id': '517220', 'name': '5.5 kg', 'struct': {'number': 5.5, 'unit': 'kg'}, 'source': 1183438784296846}]}]||MCO11897||MCO-PROJECTOR_SCREENS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|33|369293014|||False|False||36.0|7916.67|0.0|COP|CO-DC|Bogotá D.C.|TUNPQ0VORzkzMTUz|Engativá|True|me2|['self_service_in', 'mandatory_free_shipping']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0VORzkzMTUz|Engativá||||screens||
133|MCO598981855|MCO|Proyector Videobeam  Wifi Telón Maleta Tripode Apto Celular|2446269||COP|1|1|buy_it_now|gold_special|2040-12-13T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-598981855-proyector-videobeam-wifi-telon-maleta-tripode-apto-celular-_JM|http://mco-s2-p.mlstatic.com/653127-MCO44403601957_122020-I.jpg|True|[{'id': 'BRAND', 'name': 'Marca', 'value_struct': None, 'values': [{'id': '2375584', 'name': 'VicTsing', 'struct': None, 'source': 3045741222775799}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3045741222775799, 'value_id': '2375584', 'value_name': 'VicTsing'}, {'name': 'Condición del ítem', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3045741222775799}], 'attribute_group_id': 'OTHERS', 'source': 3045741222775799, 'id': 'ITEM_CONDITION', 'value_id': '2230284', 'value_name': 'Nuevo', 'value_struct': None, 'attribute_group_name': 'Otros'}, {'value_struct': None, 'attribute_group_id': 'OTHERS', 'id': 'MODEL', 'name': 'Modelo', 'value_id': '-1', 'value_name': None, 'values': [{'source': 3045741222775799, 'id': '-1', 'name': None, 'struct': None}], 'attribute_group_name': 'Otros', 'source': 3045741222775799}]||MCO11889||MCO-PROJECTORS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|34|48633735|||False|False||36.0|67951.92|0.0|COP|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín||||screens||
134|MCO600633600|MCO|Proyector Videobeam Wifi Bluetooth Mas Obsequios|2488059||COP|1|1|buy_it_now|gold_special|2041-01-02T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-600633600-proyector-videobeam-wifi-bluetooth-mas-obsequios-_JM|http://mco-s1-p.mlstatic.com/793376-MCO44516918786_012021-I.jpg|True|[{'values': [{'id': '2375584', 'name': 'VicTsing', 'struct': None, 'source': 2860837171021627}], 'attribute_group_name': 'Otros', 'value_id': '2375584', 'name': 'Marca', 'value_name': 'VicTsing', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'source': 2860837171021627, 'id': 'BRAND'}, {'value_name': 'Nuevo', 'source': 2860837171021627, 'value_id': '2230284', 'name': 'Condición del ítem', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 2860837171021627}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'ITEM_CONDITION'}, {'source': 2860837171021627, 'name': 'Modelo', 'value_id': None, 'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'MODEL', 'value_name': '0000000000', 'values': [{'id': None, 'name': '0000000000', 'struct': None, 'source': 2860837171021627}]}]||MCO11889||MCO-PROJECTORS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|35|158416189|||False|False||36.0|69112.75|0.0|COP|CO-DC|Bogotá D.C.|TUNPQ1NVQjUzNzQ4|Suba|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ1NVQjUzNzQ4|Suba||||screens||
135|MCO537773401|MCO|Pantalla Telón Video Proyector Eléctrico De 2 X 2 Metros|529900||COP|1|3|buy_it_now|gold_pro|2039-10-06T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-537773401-pantalla-telon-video-proyector-electrico-de-2-x-2-metros-_JM|http://mco-s2-p.mlstatic.com/758984-MCO32506980864_102019-I.jpg|True|[{'value_struct': None, 'values': [{'id': '6824667', 'name': 'X-Kim', 'struct': None, 'source': 6808261514773724}], 'attribute_group_id': 'OTHERS', 'source': 6808261514773724, 'id': 'BRAND', 'name': 'Marca', 'value_id': '6824667', 'value_name': 'X-Kim', 'attribute_group_name': 'Otros'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'values': [{'source': 6808261514773724, 'id': None, 'name': 'XK-20ES', 'struct': None}], 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'value_id': None, 'value_name': 'XK-20ES', 'value_struct': None, 'id': 'MODEL', 'name': 'Modelo', 'attribute_group_id': 'OTHERS'}]||MCO11897||MCO-PROJECTOR_SCREENS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment']|36|399831288|||False|False||12.0|44158.33|0.0|COP|CO-DC|Bogotá D.C.|TUNPQ1NVQjUzNzQ4|Suba|False|custom|['me2_blocked']|custom|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ1NVQjUzNzQ4|Suba|||33602181.0|screens||
136|MCO492731873|MCO|Pantalla Telón De Proyeccion Trípode 155x155cm Video Beam  |263000||COP|1|5|buy_it_now|gold_special|2038-11-08T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-492731873-pantalla-telon-de-proyeccion-tripode-155x155cm-video-beam-_JM|http://mco-s2-p.mlstatic.com/777280-MCO31924124290_082019-I.jpg|True|[{'value_id': None, 'value_name': 'Hi-screen', 'values': [{'source': 3376461333454861, 'id': None, 'name': 'Hi-screen', 'struct': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'BRAND', 'name': 'Marca', 'value_struct': None, 'source': 3376461333454861}, {'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'value_struct': None, 'values': [{'name': 'Nuevo', 'struct': None, 'source': 1572, 'id': '2230284'}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'ITEM_CONDITION', 'source': 1572}, {'value_struct': None, 'values': [{'id': None, 'name': 'Tripode', 'struct': None, 'source': 3376461333454861}], 'attribute_group_id': 'OTHERS', 'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'value_name': 'Tripode', 'attribute_group_name': 'Otros', 'source': 3376461333454861}]||MCO11897||MCO-PROJECTOR_SCREENS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|37|274398958|||False|False||36.0|7305.56|0.0|COP|CO-VAC|Valle Del Cauca|TUNPQ0NBTDYyZDA0|Cali|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-VAC|Valle Del Cauca|TUNPQ0NBTDYyZDA0|Cali||||screens||
137|MCO575410847|MCO|Proyector Led Mini Portatil Hdmi Vga Usb Audio Video 60 Uc30|285000||COP|1|1|buy_it_now|gold_pro|2040-08-01T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-575410847-proyector-led-mini-portatil-hdmi-vga-usb-audio-video-60-uc30-_JM|http://mco-s2-p.mlstatic.com/950552-MCO43065173293_082020-I.jpg|True|[{'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_name': 'Nuevo', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3045741222775799}], 'attribute_group_id': 'OTHERS', 'source': 3045741222775799, 'value_id': '2230284', 'value_struct': None, 'attribute_group_name': 'Otros'}, {'value_id': None, 'value_name': 'UC30', 'value_struct': None, 'attribute_group_name': 'Otros', 'id': 'MODEL', 'name': 'Modelo', 'values': [{'id': None, 'name': 'UC30', 'struct': None, 'source': 3045741222775799}], 'attribute_group_id': 'OTHERS', 'source': 3045741222775799}]||MCO11889||MCO-PROJECTORS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|38|469960335|||False|False||12.0|23750.0|0.0|COP|CO-DC|Bogotá D.C.|TUNPQ01BUjU5NzU1|Martires|True|me2|['self_service_in', 'mandatory_free_shipping']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ01BUjU5NzU1|Martires|||33602181.0|screens||
138|MCO565659045|MCO|Video Proyector Laser Epson Ef-100w Hdmi|4470000||COP|1|1|buy_it_now|gold_special|2040-06-03T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-565659045-video-proyector-laser-epson-ef-100w-hdmi-_JM|http://mco-s2-p.mlstatic.com/774578-MCO42123912485_062020-I.jpg|True|[{'attribute_group_id': 'OTHERS', 'source': 4954751883138633, 'name': 'Marca', 'value_id': '1823', 'value_struct': None, 'values': [{'id': '1823', 'name': 'Epson', 'struct': None, 'source': 4954751883138633}], 'id': 'BRAND', 'value_name': 'Epson', 'attribute_group_name': 'Otros'}, {'value_id': '2230284', 'value_struct': None, 'values': [{'struct': None, 'source': 4954751883138633, 'id': '2230284', 'name': 'Nuevo'}], 'attribute_group_name': 'Otros', 'source': 4954751883138633, 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS'}, {'value_id': None, 'attribute_group_id': 'OTHERS', 'name': 'Modelo', 'value_name': 'EF-100W', 'value_struct': None, 'values': [{'name': 'EF-100W', 'struct': None, 'source': 4954751883138633, 'id': None}], 'attribute_group_name': 'Otros', 'source': 4954751883138633, 'id': 'MODEL'}]||MCO441794|71.0|MCO-PROJECTORS||['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']|39|579997905|||False|False||36.0|124166.67|0.0|COP|CO-CUN|Cundinamarca|TUNPQ0NPVGFiYzZm|Cota|True|me2|['mandatory_free_shipping']|cross_docking|False|||||CO|Colombia|CO-CUN|Cundinamarca|TUNPQ0NPVGFiYzZm|Cota||||screens||
